Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Time Spent,Q1 - Which Title Best Fits your Current Role?.1,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Average Salary,Q4 - What Industry do you work in?.1,Q5 - Favorite Programming Language.1,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?.1,Q12 - Highest Level of Education,Q13 - Ethnicity
"62a3e2abf8f75616458628d1","anonymous","2022-10-06 00:00:00,000","1899-12-30 20:32:00,000","1899-12-30 00:01:48,000","Data Analyst","Yes","41k-65k",53,"Tech","Python",3,5,6,6,6,7,"Difficult","Good Culture","Male",35,"United States","Masters","Black or African American"
"62a3f39df8d5efcc22f8ddc2","anonymous","2022-10-06 00:00:00,000","1899-12-30 21:45:00,000","1899-12-30 01:09:45,000","Data Analyst","No","86k-105k",95.5,"Healthcare","Python",5,9,5,2,5,1,"Difficult","Good Culture","Female",28,"United States","Bachelors","Asian or Asian American"
"62a3f6a25d257a28a30e9d02","anonymous","2022-10-06 00:00:00,000","1899-12-30 21:57:00,000","1899-12-30 00:04:54,000","Data Analyst","Yes","0-40k",20,"Other","Python",5,10,8,5,7,10,"Very Difficult","Other (Please Specify):Salary and expo","Male",28,"Canada","Bachelors","Asian or Asian American"
"62a3fc7c7dc029e2d66d10e8","anonymous","2022-10-06 00:00:00,000","1899-12-30 22:22:00,000","1899-12-30 00:02:26,000","Data Analyst","Yes","106k-125k",115.5,"Construction","Other",7,8,7,7,10,10,"Easy","Good Culture","Male",33,"United States","Masters","Hispanic or Latino"
"62a40d86d8c00e9f541afb5e","anonymous","2022-10-06 00:00:00,000","1899-12-30 23:35:00,000","1899-12-30 00:05:15,000","Data Analyst","Yes","0-40k",20,"Other","R",3,2,6,5,5,6,"Neither easy nor difficult","Good Culture","Female",25,"Other","Bachelors","Asian or Asian American"
"62a44ea3f408bae018eea62a","anonymous","2022-11-06 00:00:00,000","1899-12-30 04:13:00,000","1899-12-30 00:05:51,000","Data Engineer","Yes","86k-105k",95.5,"Other","Other",6,10,10,10,10,10,"Neither easy nor difficult","Good Culture","Male",27,"United States","Bachelors","Black or African American"
"62a488197dc029e2d66da8a1","anonymous","2022-11-06 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 00:01:30,000","Data Analyst","Yes","86k-105k",95.5,"Healthcare","Python",10,8,6,10,7,5,"Neither easy nor difficult","Good Culture","Female",31,"Other","Bachelors","Hispanic or Latino"
"62a4abb30f8c8599d5b0fc24","anonymous","2022-11-06 00:00:00,000","1899-12-30 10:50:00,000","1899-12-30 00:03:12,000","Data Analyst","No","41k-65k",53,"Finance","R",7,9,8,6,6,9,"Neither easy nor difficult","Good Culture","Male",26,"United States","Masters","Black or African American"
"62a4b2e5f8f75616458712af","anonymous","2022-11-06 00:00:00,000","1899-12-30 11:21:00,000","1899-12-30 00:02:02,000","Other","No","0-40k",20,"Other","Other",6,3,3,6,6,4,"Very Easy","Other (Please Specify):Learning new skills","Male",33,"India","Bachelors","Asian or Asian American"
"62a4c57af3072dd8926421ac","anonymous","2022-11-06 00:00:00,000","1899-12-30 12:40:00,000","1899-12-30 00:01:49,000","Data Analyst","Yes","86k-105k",95.5,"Real Estate","Python",8,9,10,10,9,10,"Neither easy nor difficult","Good Culture","Male",34,"United States","Masters","Hispanic or Latino"
"62a52725d8c00e9f541c3b4a","anonymous","2022-11-06 00:00:00,000","1899-12-30 19:37:00,000","1899-12-30 00:01:23,000","Data Analyst","No","86k-105k",95.5,"Finance","Python",3,6,4,2,2,3,"Difficult","Other (Please Specify):Challenging / exciting problems","Male",25,"United States","Masters","Hispanic or Latino"
"62a58b267dc029e2d66ea3f8","anonymous","2022-12-06 00:00:00,000","1899-12-30 02:43:00,000","1899-12-30 00:01:35,000","Data Analyst","No","0-40k",20,"Tech","Python",8,7,8,7,7,9,"Easy","Other (Please Specify):Opportunity to learn","Female",21,"India","Bachelors","Asian or Asian American"
"62a5a124cec54911e9cd29f5","anonymous","2022-12-06 00:00:00,000","1899-12-30 04:17:00,000","1899-12-30 00:01:57,000","Data Analyst","Yes","86k-105k",95.5,"Finance","Python",3,3,4,4,4,4,"Difficult","Good Culture","Male",47,"India","Masters","American Indian or Alaska Native"
"62a5a44b24a26260273af0fc","anonymous","2022-12-06 00:00:00,000","1899-12-30 04:31:00,000","1899-12-30 00:01:34,000","Data Analyst","Yes","66k-85k",75.5,"Other","Other",4,5,4,5,4,4,"Difficult","Other (Please Specify):Better work & remote salary","Male",27,"United States","Masters","Asian or Asian American"
"62a5c571575fa3a5ae8baaa1","anonymous","2022-12-06 00:00:00,000","1899-12-30 06:52:00,000","1899-12-30 00:01:11,000","Data Analyst","Yes","86k-105k",95.5,"Education","Python",0,1,1,0,0,0,"Neither easy nor difficult","Good Culture","Male",31,"United States","Masters","Hispanic or Latino"
"62a7047c24a26260273c9646","anonymous",,"1899-12-30 05:33:00,000","1899-12-30 00:01:50,000","Data Analyst","Yes","0-40k",20,"Tech","Python",0,3,0,1,0,0,"Easy","Good Culture","Female",30,"Other","Masters","Other (Please Specify):Asian"
"62a73a37f8d5efcc22fcb724","anonymous",,"1899-12-30 09:23:00,000","1899-12-30 00:01:09,000","Other","Yes","66k-85k",75.5,"Other","Python",6,6,7,7,6,7,"Easy","Good Culture","Female",30,"United States","Masters","Asian or Asian American"
"62a7ed9c0f8c8599d5b57132","anonymous",,"1899-12-30 22:08:00,000","1899-12-30 00:01:13,000","Data Engineer","No","150k-225k",187.5,"Real Estate","Python",4,6,3,2,3,3,"Neither easy nor difficult","Good Culture","Male",37,"Canada","Bachelors","Asian or Asian American"
"62a85803f8d5efcc22fea92f","anonymous",,"1899-12-30 05:42:00,000","1899-12-30 00:02:53,000","Student/Looking/None","Yes","0-40k",20,"Other","Other",0,1,0,0,0,0,"Neither easy nor difficult","Good Culture","Male",53,"Other","Bachelors","Black or African American"
"62a8cd29bc6861bf317ea9a2","anonymous",,"1899-12-30 14:02:00,000","1899-12-30 00:01:56,000","Other","Yes","41k-65k",53,"Other","Other",6,7,7,7,7,6,"Neither easy nor difficult","Other (Please Specify):Remote too","Male",23,"India","Bachelors","Asian or Asian American"
"62aa121dcec54911e9d446cc","anonymous",,"1899-12-30 13:08:00,000","1899-12-30 00:03:23,000","Data Scientist","Yes","125k-150k",137.5,"Tech","Python",5,3,7,4,5,3,"Easy","Other (Please Specify):Collaboration","Male",34,"United States","Bachelors","Black or African American"
"62aa5761bc6861bf318141fc","anonymous",,"1899-12-30 18:04:00,000","1899-12-30 00:02:35,000","Other","No","41k-65k",53,"Tech","JavaScript",7,7,5,5,0,0,"Difficult","Good Culture","Male",32,"Other","Bachelors","Asian or Asian American"
"62aa95970a77c1a77f709268","anonymous",,"1899-12-30 22:29:00,000","1899-12-30 00:06:15,000","Data Analyst","Yes","125k-150k",137.5,"Finance","Python",6,8,7,4,4,2,"Easy","Other (Please Specify):Better Tech Stack","Male",34,"Other","Bachelors","Asian or Asian American"
"62b35284cec54911e9e1818c","anonymous",,"1899-12-30 13:33:00,000","1899-12-30 00:01:11,000","Student/Looking/None","No","0-40k",20,"Tech","R",0,0,0,0,0,0,"Neither easy nor difficult","Good Culture","Female",25,"Canada","Bachelors","Asian or Asian American"
"62b795033b026e423f287ecd","anonymous",,"1899-12-30 19:06:00,000","1899-12-30 00:02:17,000","Data Engineer","No","0-40k",20,"Tech","Python",6,6,6,6,4,3,"Easy","Other (Please Specify):Career Advancedment","Male",24,"Other","Bachelors","Hispanic or Latino"
"62a33b3db4da29969c62df3d","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:38:00,000","1899-12-30 00:00:44,000","Data Analyst","Yes","106k-125k",115.5,"Healthcare","Python",9,9,7,5,5,7,"Very Difficult","Remote Work","Male",26,"United States","","White or Caucasian"
"62a33c8624a26260273822f9","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:43:00,000","1899-12-30 00:02:10,000","Other","Yes","150k-225k",187.5,"Finance","R",10,6,7,10,7,10,"Very Easy","Remote Work","Female",35,"Canada","","White or Caucasian"
"62a33ce918134ddc75ce8c30","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:45:00,000","1899-12-30 00:01:29,000","Data Analyst","Yes","66k-85k",75.5,"Other","Python",10,10,8,8,8,10,"Neither easy nor difficult","Remote Work","Male",37,"Canada","","White or Caucasian"
"62a33d1ebae91e4b8b82e707","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:46:00,000","1899-12-30 00:00:55,000","Data Scientist","Yes","0-40k",20,"Education","Python",3,10,10,6,7,8,"Easy","Good Work/Life Balance","Male",30,"United Kingdom","","White or Caucasian"
"62a33d4624a26260273824c4","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:47:00,000","1899-12-30 00:01:24,000","Data Analyst","No","41k-65k",53,"Construction","R",4,5,5,5,4,5,"Neither easy nor difficult","Good Culture","Male",31,"United States","","White or Caucasian"
"62a33d5c0f8c8599d5af107c","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:47:00,000","1899-12-30 00:00:47,000","Data Analyst","Yes","41k-65k",53,"Finance","Python",4,10,7,7,7,5,"Difficult","Good Culture","Male",29,"United States","","White or Caucasian"
"62a33dfbd8c00e9f5419ceda","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:50:00,000","1899-12-30 00:01:35,000","Data Analyst","Yes","106k-125k",115.5,"Tech","Other",10,5,10,6,10,10,"Neither easy nor difficult","Remote Work","Female",31,"United States","","White or Caucasian"
"62a33e38f3072dd8926221d3","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:51:00,000","1899-12-30 00:01:25,000","Data Analyst","Yes","0-40k",20,"Healthcare","Python",5,6,8,8,7,1,"Neither easy nor difficult","Remote Work","Male",28,"Other","","White or Caucasian"
"62a33e72bae91e4b8b82ea1a","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:52:00,000","1899-12-30 00:02:07,000","Data Analyst","No","66k-85k",75.5,"Other","Other",7,10,5,5,5,2,"Difficult","Other (Please Specify):Responsibilities","Male",23,"United States","","White or Caucasian"
"62a33eb6bc6861bf3176c5a3","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:53:00,000","1899-12-30 00:01:38,000","Data Analyst","Yes","66k-85k",75.5,"Finance","Python",5,6,7,5,4,4,"Neither easy nor difficult","Other (Please Specify):Development","Male",31,"United Kingdom","","White or Caucasian"
"62a33f0ef408bae018ed3aeb","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:54:00,000","1899-12-30 00:03:54,000","Other","No","41k-65k",53,"Other","Python",5,10,8,8,8,7,"Neither easy nor difficult","Remote Work","Male",32,"Other","","White or Caucasian"
"62a33f5a5d257a28a30d7bb5","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:55:00,000","1899-12-30 00:02:38,000","Student/Looking/None","Yes","41k-65k",53,"Construction","Python",2,0,2,2,0,0,"Very Difficult","Remote Work","Male",34,"United States","","White or Caucasian"
"62a33fcf18134ddc75ce91c3","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:57:00,000","1899-12-30 00:02:32,000","Student/Looking/None","No","41k-65k",53,"Telecommunication","Python",3,1,3,4,0,3,"Easy","Good Work/Life Balance","Male",43,"Other","","White or Caucasian"
"62a34038b4da29969c62eafe","anonymous","2022-10-06 00:00:00,000","1899-12-30 08:59:00,000","1899-12-30 00:03:55,000","Data Analyst","Yes","86k-105k",95.5,"Other","Python",8,6,2,3,6,7,"Neither easy nor difficult","Other (Please Specify):Strong organizational data strategy, high-performing team","Male",28,"United States","","White or Caucasian"
"62a340cab4da29969c62ec01","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:02:00,000","1899-12-30 00:02:47,000","Data Analyst","Yes","66k-85k",75.5,"Other","R",7,8,10,8,9,9,"Difficult","Remote Work","Female",41,"United States","","White or Caucasian"
"62a340d62e54c9003e5324b4","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:02:00,000","1899-12-30 00:00:56,000","Data Analyst","Yes","41k-65k",53,"Finance","Python",5,6,6,6,6,6,"Neither easy nor difficult","Remote Work","Male",33,"United Kingdom","High School","White or Caucasian"
"62a3424eb4da29969c62eedd","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:08:00,000","1899-12-30 00:02:04,000","Other","Yes","41k-65k",53,"Other","Python",6,8,8,7,9,7,"Neither easy nor difficult","Good Work/Life Balance","Male",38,"Other","Masters","White or Caucasian"
"62a34256bae91e4b8b82f16d","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:08:00,000","1899-12-30 00:01:46,000","Data Analyst","Yes","0-40k",20,"Finance","Other",3,5,4,3,3,3,"Difficult","Good Work/Life Balance","Male",31,"Other","Masters","White or Caucasian"
"62a3449f7dc029e2d66bf5d1","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:18:00,000","1899-12-30 00:01:15,000","Data Analyst","Yes","0-40k",20,"Telecommunication","Python",2,8,6,6,5,5,"Neither easy nor difficult","Remote Work","Female",36,"Other","Masters","White or Caucasian"
"62a344c5f408bae018ed4806","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:19:00,000","1899-12-30 00:02:21,000","Data Analyst","Yes","106k-125k",115.5,"Tech","Other",10,6,9,5,8,7,"Easy","Good Work/Life Balance","Female",27,"United States","Bachelors","White or Caucasian"
"62a3455bbc6861bf3176d57a","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:21:00,000","1899-12-30 00:02:36,000","Data Analyst","Yes","0-40k",20,"Tech","Python",6,7,8,7,7,8,"Easy","Good Work/Life Balance","Male",29,"Other","Masters","White or Caucasian"
"62a345c47dc029e2d66bf80a","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:23:00,000","1899-12-30 00:01:36,000","Data Analyst","Yes","41k-65k",53,"Telecommunication","Python",6,6,7,5,6,7,"Difficult","Good Culture","Male",31,"Other","Masters","White or Caucasian"
"62a34646f8d5efcc22f7dc5c","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:25:00,000","1899-12-30 00:01:22,000","Data Analyst","Yes","66k-85k",75.5,"Education","R",7,7,7,7,4,7,"Easy","Remote Work","Male",31,"United States","Masters","White or Caucasian"
"62a346d90a77c1a77f65d08d","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:27:00,000","1899-12-30 00:02:39,000","Data Analyst","No","41k-65k",53,"Other","Python",6,8,5,,6,9,"Neither easy nor difficult","Remote Work","Female",42,"Other","Masters","White or Caucasian"
"62a3476c5d257a28a30d8e6d","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:30:00,000","1899-12-30 00:03:00,000","Data Analyst","No","86k-105k",95.5,"Other","Python",5,4,5,4,3,6,"Neither easy nor difficult","Other (Please Specify):Different job title, either product owner or consulting","Male",23,"United States","Bachelors","White or Caucasian"
"62a348c2f3072dd892623c10","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:36:00,000","1899-12-30 00:01:56,000","Data Analyst","No","86k-105k",95.5,"Other","R",8,10,8,7,8,10,"Very Easy","Remote Work","Female",30,"United States","Masters","White or Caucasian"
"62a34ab15d257a28a30d9589","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:44:00,000","1899-12-30 00:04:27,000","Data Scientist","Yes","150k-225k",187.5,"Finance","Python",7,5,3,6,4,4,"Difficult","Good Work/Life Balance","Male",21,"Other","Masters","White or Caucasian"
"62a34bd0cf2555431730208b","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:49:00,000","1899-12-30 00:01:29,000","Data Analyst","Yes","66k-85k",75.5,"Healthcare","Other",7,3,8,6,8,8,"Easy","Good Work/Life Balance","Male",24,"United States","Bachelors","White or Caucasian"
"62a34c66b4da29969c6305af","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:51:00,000","1899-12-30 00:01:36,000","Data Analyst","Yes","66k-85k",75.5,"Other","Python",9,8,9,9,8,8,"Difficult","Good Work/Life Balance","Male",26,"United States","Bachelors","White or Caucasian"
"62a34d4118134ddc75ceb0ed","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:55:00,000","1899-12-30 00:01:37,000","Student/Looking/None","Yes","0-40k",20,"Other","Python",1,1,1,0,0,3,"Difficult","Remote Work","Female",42,"United Kingdom","Masters","White or Caucasian"
"62a34e00f8f7561645854954","anonymous","2022-10-06 00:00:00,000","1899-12-30 09:58:00,000","1899-12-30 00:02:24,000","Data Analyst","Yes","86k-105k",95.5,"Tech","R",8,10,10,10,2,7,"Easy","Remote Work","Male",38,"United States","Masters","White or Caucasian"
"62a34eb7bc6861bf3176e6d8","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:01:00,000","1899-12-30 00:01:37,000","Data Analyst","Yes","66k-85k",75.5,"Education","R",7,10,10,10,8,10,"Neither easy nor difficult","Good Work/Life Balance","Male",28,"United States","Bachelors","White or Caucasian"
"62a34f3bf408bae018ed5e42","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:03:00,000","1899-12-30 00:01:13,000","Data Analyst","Yes","106k-125k",115.5,"Healthcare","R",10,10,10,10,10,10,"Very Easy","Good Culture","Male",39,"United States","Masters","White or Caucasian"
"62a34fbacec54911e9ca776f","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:05:00,000","1899-12-30 00:01:17,000","Data Analyst","No","0-40k",20,"Other","R",1,6,4,3,5,6,"Neither easy nor difficult","Good Work/Life Balance","Female",23,"Other","Bachelors","White or Caucasian"
"62a34fc3f3072dd892624a45","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:05:00,000","1899-12-30 00:02:03,000","Data Analyst","Yes","66k-85k",75.5,"Other","R",8,9,8,7,7,8,"Neither easy nor difficult","Good Work/Life Balance","Male",30,"United States","Masters","White or Caucasian"
"62a353372e54c9003e534a40","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:20:00,000","1899-12-30 00:01:44,000","Other","No","150k-225k",187.5,"Tech","R",8,10,9,7,5,5,"Neither easy nor difficult","Remote Work","Male",33,"United States","Masters","White or Caucasian"
"62a35631cf25554317303425","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:33:00,000","1899-12-30 00:02:50,000","Data Analyst","No","41k-65k",53,"Healthcare","R",7,5,8,6,5,10,"Difficult","Other (Please Specify):Want to move from Australia to Canada, so position in desired country","Female",26,"Other","Masters","White or Caucasian"
"62a357390a77c1a77f65f189","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:37:00,000","1899-12-30 00:03:01,000","Data Engineer","Yes","41k-65k",53,"Tech","Python",0,7,5,0,0,7,"Neither easy nor difficult","Remote Work","Male",37,"Canada","Masters","White or Caucasian"
"62a35aa2f8d5efcc22f8075d","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:52:00,000","1899-12-30 00:01:24,000","Data Analyst","Yes","41k-65k",53,"Telecommunication","R",3,5,6,4,3,7,"Difficult","Other (Please Specify):All of the options are important to me when looking for a new job","Male",28,"United States","Masters","White or Caucasian"
"62a35ae0575fa3a5ae88ea98","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:53:00,000","1899-12-30 00:01:30,000","Data Engineer","Yes","0-40k",20,"Tech","Python",5,5,6,5,6,7,"Neither easy nor difficult","Remote Work","Male",23,"Other","Bachelors","White or Caucasian"
"62a35b13bc6861bf31770188","anonymous","2022-10-06 00:00:00,000","1899-12-30 10:54:00,000","1899-12-30 00:01:05,000","Data Analyst","No","66k-85k",75.5,"Construction","Python",3,3,3,2,2,1,"Neither easy nor difficult","Good Culture","Male",26,"United States","Masters","White or Caucasian"
"62a35f825d257a28a30dc128","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:13:00,000","1899-12-30 00:02:17,000","Data Analyst","No","66k-85k",75.5,"Healthcare","Python",8,10,10,8,5,7,"Neither easy nor difficult","Good Work/Life Balance","Female",31,"United States","Masters","White or Caucasian"
"62a35fa0f8f7561645856c35","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:13:00,000","1899-12-30 00:01:39,000","Data Analyst","No","66k-85k",75.5,"Tech","Python",4,5,5,5,4,4,"Easy","Remote Work","Male",28,"United States","Bachelors","White or Caucasian"
"62a3602318134ddc75ced6b9","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:15:00,000","1899-12-30 00:01:19,000","Data Analyst","No","86k-105k",95.5,"Other","Other",4,5,3,4,2,3,"Easy","Good Culture","Male",34,"United States","Masters","White or Caucasian"
"62a360dbd8c00e9f541a16cf","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:18:00,000","1899-12-30 00:02:08,000","Student/Looking/None","No","41k-65k",53,"Construction","Other",10,4,10,10,4,10,"Neither easy nor difficult","Remote Work","Male",32,"Other","Masters","White or Caucasian"
"62a361cc575fa3a5ae88f908","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:22:00,000","1899-12-30 00:00:55,000","Data Analyst","No","66k-85k",75.5,"Finance","Python",7,5,5,7,9,10,"Very Easy","Remote Work","Male",24,"United Kingdom","Bachelors","White or Caucasian"
"62a367d224a2626027387b56","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:48:00,000","1899-12-30 00:03:38,000","Data Analyst","No","150k-225k",187.5,"Finance","Other",7,7,7,,5,7,"Neither easy nor difficult","Good Work/Life Balance","Male",33,"United States","Bachelors","White or Caucasian"
"62a3688df8f7561645857f7e","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:51:00,000","1899-12-30 00:00:57,000","Data Analyst","No","0-40k",20,"Other","Python",5,5,5,5,5,5,"Neither easy nor difficult","Remote Work","Female",27,"Other","Masters","White or Caucasian"
"62a368ee2e54c9003e537e4a","anonymous","2022-10-06 00:00:00,000","1899-12-30 11:53:00,000","1899-12-30 00:01:45,000","Data Analyst","Yes","0-40k",20,"Finance","C/C++",5,10,10,8,10,10,"Very Easy","Good Work/Life Balance","Male",30,"United Kingdom","Bachelors","White or Caucasian"
"62a36b862e54c9003e5383c6","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:04:00,000","1899-12-30 00:02:21,000","Other","No","86k-105k",95.5,"Other","Other",5,2,0,2,0,0,"Neither easy nor difficult","Good Work/Life Balance","Male",34,"United Kingdom","Bachelors","White or Caucasian"
"62a36d12f8d5efcc22f82cd8","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:10:00,000","1899-12-30 00:02:58,000","Student/Looking/None","No","0-40k",20,"Tech","Python",0,4,7,6,7,8,"Easy","Other (Please Specify):Learning possibilities","Male",24,"Other","Masters","White or Caucasian"
"62a36e7024a262602738890a","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:16:00,000","1899-12-30 00:00:59,000","Student/Looking/None","No","0-40k",20,"Education","R",5,4,4,4,5,5,"Difficult","Good Work/Life Balance","Male",25,"Other","Masters","White or Caucasian"
"62a3701f575fa3a5ae89164e","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:23:00,000","1899-12-30 00:01:01,000","Data Analyst","Yes","66k-85k",75.5,"Finance","Python",4,4,6,3,4,0,"Neither easy nor difficult","Remote Work","Male",30,"Other","Masters","White or Caucasian"
"62a3777624a262602738997e","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:55:00,000","1899-12-30 00:01:55,000","Data Analyst","Yes","41k-65k",53,"Tech","Python",3,5,4,4,4,4,"Neither easy nor difficult","Good Work/Life Balance","Male",50,"Canada","Bachelors","White or Caucasian"
"62a377987dc029e2d66c638d","anonymous","2022-10-06 00:00:00,000","1899-12-30 12:55:00,000","1899-12-30 00:01:25,000","Data Architect","Yes","66k-85k",75.5,"Other","Python",7,7,8,9,10,10,"Neither easy nor difficult","Remote Work","Male",29,"United States","High School","White or Caucasian"
"62a37f8db4da29969c6367bf","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:29:00,000","1899-12-30 00:02:32,000","Data Analyst","Yes","66k-85k",75.5,"Other","Python",7,8,10,8,7,5,"Neither easy nor difficult","Remote Work","Male",31,"Other","Bachelors","White or Caucasian"
"62a38227bae91e4b8b837235","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:40:00,000","1899-12-30 00:01:37,000","Data Analyst","No","125k-150k",137.5,"Finance","Python",6,6,5,4,2,4,"Easy","Remote Work","Male",26,"United States","Bachelors","White or Caucasian"
"62a38489cf25554317309145","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:51:00,000","1899-12-30 00:01:40,000","Data Scientist","Yes","125k-150k",137.5,"Other","Python",6,7,7,10,6,7,"Neither easy nor difficult","Remote Work","Female",32,"United States","Masters","White or Caucasian"
"62a385e7b4da29969c6372ab","anonymous","2022-10-06 00:00:00,000","1899-12-30 13:56:00,000","1899-12-30 00:02:05,000","Database Developer","Yes","41k-65k",53,"Other","Python",6,8,8,9,6,8,"Difficult","Remote Work","Male",29,"United States","Bachelors","White or Caucasian"
"62a38733f8d5efcc22f859fc","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:02:00,000","1899-12-30 00:01:27,000","Data Analyst","Yes","0-40k",20,"Finance","Python",5,2,5,4,3,5,"Neither easy nor difficult","Good Work/Life Balance","Male",26,"Other","Bachelors","White or Caucasian"
"62a38985f8f756164585b89c","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:12:00,000","1899-12-30 00:03:13,000","Data Architect","Yes","0-40k",20,"Finance","Python",5,6,2,3,3,5,"Very Difficult","Good Work/Life Balance","Female",34,"Other","Masters","White or Caucasian"
"62a38a060a77c1a77f6654b7","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:14:00,000","1899-12-30 00:02:47,000","Other","No","0-40k",20,"Other","Python",2,4,5,3,1,1,"Neither easy nor difficult","Good Work/Life Balance","Female",35,"Other","Masters","White or Caucasian"
"62a38a97cf25554317309af2","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:16:00,000","1899-12-30 00:01:42,000","Data Analyst","Yes","41k-65k",53,"Other","Python",2,4,7,10,5,10,"Neither easy nor difficult","Remote Work","Male",28,"United States","Bachelors","White or Caucasian"
"62a3907cbae91e4b8b838917","anonymous","2022-10-06 00:00:00,000","1899-12-30 14:42:00,000","1899-12-30 00:01:44,000","Student/Looking/None","No","0-40k",20,"Other","JavaScript",0,0,0,0,0,10,"Neither easy nor difficult","Remote Work","Male",21,"Other","High School","White or Caucasian"
"62a39a95bc6861bf3177751d","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:25:00,000","1899-12-30 00:02:24,000","Other","No","41k-65k",53,"Healthcare","Python",6,8,8,8,8,10,"Neither easy nor difficult","Good Work/Life Balance","Female",35,"Other","Masters","White or Caucasian"
"62a39b315d257a28a30e2cae","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:27:00,000","1899-12-30 00:01:40,000","Data Analyst","Yes","66k-85k",75.5,"Other","R",6,10,10,10,9,8,"Easy","Remote Work","Male",28,"United States","Bachelors","White or Caucasian"
"62a39e69d8c00e9f541a8358","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:41:00,000","1899-12-30 00:01:10,000","Other","No","41k-65k",53,"Other","R",5,5,5,5,5,5,"Difficult","Good Work/Life Balance","Male",22,"United States","Masters","White or Caucasian"
"62a3a0bcf8f756164585daf7","anonymous","2022-10-06 00:00:00,000","1899-12-30 15:51:00,000","1899-12-30 00:03:49,000","Data Analyst","Yes","41k-65k",53,"Healthcare","Other",7,8,8,4,6,8,"Neither easy nor difficult","Good Culture","Male",38,"Other","High School","White or Caucasian"
